,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,VIP,CryoSleep,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S,Age,GroupSize,Transported
4448,8.0,21.0,0.0,56.0,2167.0,0,0,1,0,0,1,1,37.0,5,True
4449,706.0,0.0,0.0,0.0,583.0,0,0,0,1,0,1,1,23.0,2,False
4450,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,49.0,2,True
4451,0.0,1338.0,0.0,40.0,6178.0,0,0,1,0,0,1,0,50.0,1,False
4452,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,4.0,3,True
4453,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,32.0,3,True
4454,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,44.0,3,True
4455,962.0,0.0,4581.0,105.0,0.0,0,0,0,0,0,1,0,20.0,1,True
4456,531.0,807.0,35.0,200.0,0.0,0,0,0,1,0,1,1,30.0,2,False
4457,574.0,0.0,4940.0,1831.0,2.0,0,0,0,1,0,1,1,29.0,2,False
4458,37.0,3.0,0.0,305.0,581.0,0,0,0,0,0,1,1,22.0,1,True
4459,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,35.0,3,True
4460,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,3,True
4461,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,6.0,3,True
4462,0.0,4504.0,0.0,13.0,302.0,0,0,1,0,0,1,1,38.0,1,True
4463,0.0,48.0,2067.0,3.0,6.0,0,0,1,0,0,1,0,34.0,2,True
4464,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,34.0,2,True
4465,282.0,8.0,337.0,0.0,0.0,0,0,0,0,0,1,1,0.0,1,False
4466,204.0,142.0,380.0,38.0,1.0,0,0,0,1,0,1,1,53.0,1,False
4467,0.0,395.0,118.0,14.0,1647.0,0,0,1,0,0,1,1,28.0,2,False
4468,0.0,1382.0,0.0,1795.0,588.0,0,0,1,0,0,1,1,31.0,2,False
4469,233.0,0.0,1356.0,0.0,171.0,0,0,0,1,1,0,0,56.0,1,False
4470,850.0,0.0,454.0,0.0,0.0,0,0,0,1,0,1,1,36.0,1,False
4471,25.0,245.0,198.0,2.0,321.0,0,0,0,0,0,0,1,30.0,1,False
4472,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,32.0,1,True
4473,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,44.0,2,True
4474,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,54.0,2,True
4475,185.0,0.0,476.0,1810.0,53.0,0,0,0,0,0,1,1,24.0,1,False
4476,248.0,0.0,0.0,0.0,623.0,0,0,0,0,0,1,0,44.0,1,False
4477,0.0,3.0,23.0,693.0,0.0,0,0,0,0,0,1,1,25.0,1,False
4478,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,35.0,1,True
4479,298.0,0.0,888.0,5.0,0.0,0,0,0,1,0,1,0,29.0,1,True
4480,0.0,669.0,121.0,0.0,56.0,0,0,0,0,0,1,1,22.0,1,True
4481,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,22.0,1,True
4482,0.0,509.0,2.0,8.0,74.0,0,0,0,0,0,0,1,22.0,2,True
4483,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,18.0,2,True
4484,256.0,0.0,0.0,0.0,373.0,0,0,0,0,0,0,0,22.0,1,False
4485,935.0,779.0,0.0,0.0,0.0,0,0,0,0,0,1,1,52.0,1,True
4486,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0.0,4,True
4487,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1.0,4,True
4488,2130.0,0.0,1.0,1.0,0.0,0,0,0,1,0,1,0,34.0,4,False
4489,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,6.0,4,True
4490,123.0,1.0,660.0,0.0,0.0,0,0,0,0,0,1,1,22.0,1,True
4491,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,31.0,1,True
4492,588.0,1261.0,0.0,228.0,6.0,0,0,1,0,0,1,1,31.0,1,False
4493,845.0,0.0,46.0,123.0,0.0,0,0,0,1,0,1,1,20.0,2,False
4494,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,25.0,2,True
4495,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,23.0,5,True
4496,50.0,11552.0,0.0,2998.0,4334.0,0,0,1,0,0,1,1,53.0,5,False
4497,0.0,225.0,0.0,3873.0,240.0,0,0,1,0,0,0,1,32.0,5,False
4498,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,27.0,5,True
4499,0.0,342.0,929.0,10887.0,0.0,0,0,1,0,0,0,1,48.0,5,False
4500,223.0,9495.0,0.0,1318.0,1866.0,0,0,1,0,0,1,0,37.0,1,True
4501,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,21.0,1,True
4502,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,29.0,1,True
4503,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,46.0,1,True
4504,2.0,0.0,0.0,9.0,754.0,0,0,0,0,0,1,1,19.0,1,False
4505,0.0,0.0,0.0,778.0,0.0,0,0,0,0,0,1,1,22.0,1,False
4506,0.0,2853.0,0.0,0.0,1666.0,1,0,1,0,0,1,1,54.0,1,False
4507,63.0,1339.0,9.0,253.0,42.0,0,0,0,0,0,1,1,43.0,1,True
4508,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,18.0,1,True
4509,13.0,1480.0,1.0,1439.0,1955.0,0,0,1,0,0,0,1,36.0,2,False
4510,0.0,1131.0,3783.0,161.0,0.0,0,0,1,0,0,1,1,20.0,2,True
4511,0.0,104.0,0.0,599.0,0.0,0,0,0,0,0,1,0,63.0,1,False
4512,138.0,706.0,0.0,18.0,40.0,0,0,0,0,0,1,1,50.0,1,True
4513,21.0,0.0,1564.0,0.0,1.0,0,0,0,1,0,1,1,13.0,2,True
4514,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,43.0,2,True
4515,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,16.0,1,True
4516,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,31.0,3,True
4517,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0.0,3,True
4518,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,10.0,3,True
4519,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,10.0,1,False
4520,1028.0,18.0,0.0,0.0,0.0,0,0,0,0,0,1,0,55.0,1,False
4521,211.0,594.0,2.0,493.0,62.0,0,0,0,0,0,1,1,18.0,3,True
4522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,7.0,3,True
4523,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1.0,3,True
4524,22.0,1.0,0.0,864.0,0.0,0,0,0,0,0,1,0,44.0,1,False
4525,665.0,631.0,1.0,0.0,0.0,0,0,0,1,0,1,0,27.0,1,False
4526,30.0,4.0,0.0,321.0,451.0,0,0,0,0,1,0,1,20.0,1,False
4527,0.0,7762.0,2.0,0.0,98.0,0,0,1,0,0,0,1,49.0,1,True
4528,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,22.0,1,True
4529,564.0,9.0,0.0,0.0,30.0,0,0,0,0,0,0,1,21.0,1,True
4530,17.0,0.0,746.0,394.0,0.0,0,0,0,1,0,1,0,26.0,1,False
4531,588.0,196.0,272.0,0.0,0.0,0,0,0,1,0,1,1,65.0,1,True
4532,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,20.0,1,True
4533,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0.0,4,True
4534,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,16.0,4,True
4535,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,22.0,4,True
4536,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0.0,4,True
4537,526.0,0.0,0.0,258.0,0.0,0,0,0,0,0,1,0,21.0,1,False
4538,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,30.0,1,True
4539,363.0,44.0,0.0,0.0,512.0,0,0,0,0,0,0,0,14.0,1,True
4540,944.0,292.0,2.0,0.0,0.0,0,0,0,1,0,1,0,45.0,1,False
4541,0.0,0.0,0.0,19.0,785.0,0,0,0,0,0,1,0,22.0,1,False
4542,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,21.0,1,True
4543,542.0,440.0,1.0,0.0,0.0,0,0,0,0,0,1,0,37.0,1,False
4544,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,29.0,2,True
4545,20.0,0.0,1902.0,0.0,3.0,1,0,0,1,0,1,1,29.0,2,True
4546,0.0,198.0,559.0,19.0,44.0,0,0,0,0,0,1,1,21.0,1,True
4547,1.0,13.0,3.0,0.0,700.0,0,0,0,0,0,1,1,52.0,1,False
4548,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,36.0,1,True
4549,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,59.0,3,True
4550,12.0,1855.0,0.0,1381.0,358.0,0,0,1,0,0,1,1,21.0,3,False
4551,21.0,2148.0,0.0,1966.0,12708.0,0,0,1,0,0,1,1,25.0,3,False
4552,2260.0,0.0,152.0,106.0,60.0,0,0,0,1,0,1,1,23.0,1,False
4553,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,36.0,1,True
4554,161.0,3.0,0.0,624.0,0.0,0,0,0,0,0,1,1,38.0,2,False
4555,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,2,True
4556,0.0,0.0,699.0,18.0,86.0,0,0,0,0,0,1,1,19.0,1,True
4557,148.0,0.0,0.0,619.0,34.0,0,0,0,0,0,1,0,30.0,1,True
4558,14.0,0.0,437.0,103.0,333.0,0,0,0,0,0,1,1,23.0,2,True
4559,330.0,114.0,0.0,2.0,0.0,0,0,0,0,0,1,1,55.0,2,True
4560,0.0,463.0,1.0,172.0,0.0,0,0,0,0,1,0,1,44.0,1,True
4561,4531.0,212.0,10.0,157.0,12.0,0,0,1,0,0,1,0,30.0,1,False
4562,12.0,8.0,0.0,4.0,753.0,0,0,0,0,0,1,1,39.0,1,True
4563,423.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19.0,1,False
4564,0.0,871.0,17.0,0.0,0.0,0,0,0,0,0,1,0,24.0,1,False
4565,1721.0,667.0,0.0,28.0,1362.0,0,1,1,0,0,1,1,37.0,1,False
4566,0.0,0.0,0.0,734.0,21.0,0,0,0,0,0,0,0,24.0,1,False
4567,0.0,0.0,1875.0,142.0,2.0,0,0,0,0,0,1,1,17.0,1,True
4568,0.0,775.0,0.0,13.0,0.0,0,0,0,0,0,1,0,17.0,1,True
4569,8.0,0.0,0.0,0.0,176.0,0,0,0,0,0,0,0,14.0,1,False
4570,0.0,611.0,0.0,0.0,0.0,0,0,0,0,1,0,0,13.0,1,False
4571,0.0,1135.0,0.0,0.0,3880.0,0,0,1,0,0,0,1,35.0,1,True
4572,654.0,0.0,655.0,0.0,0.0,0,0,0,1,0,1,1,32.0,2,True
4573,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,18.0,2,True
4574,529.0,8.0,89.0,21.0,0.0,0,0,0,0,0,1,1,21.0,1,True
4575,750.0,0.0,109.0,368.0,0.0,0,0,0,1,0,1,1,25.0,1,False
4576,108.0,0.0,941.0,861.0,0.0,0,0,0,1,0,1,1,36.0,1,False
4577,362.0,0.0,31.0,12.0,483.0,0,0,0,0,0,1,0,20.0,1,False
4578,126.0,3.0,0.0,1305.0,0.0,0,0,0,0,0,0,0,22.0,1,False
4579,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,27.0,1,True
4580,9.0,2031.0,0.0,20.0,1837.0,0,0,1,0,0,1,1,0.0,1,False
4581,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,38.0,1,True
4582,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,23.0,1,False
4583,74.0,0.0,713.0,0.0,502.0,0,0,0,1,0,1,1,21.0,1,True
4584,0.0,0.0,1770.0,1284.0,8.0,0,0,0,0,0,1,1,18.0,1,False
4585,0.0,254.0,868.0,405.0,0.0,0,0,0,0,0,1,0,20.0,1,True
4586,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,28.0,1,True
4587,274.0,8.0,0.0,19.0,466.0,0,0,0,0,1,0,1,57.0,1,False
4588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,10.0,2,True
4589,0.0,0.0,874.0,0.0,0.0,0,0,0,0,0,1,1,23.0,2,True
4590,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,22.0,2,True
4591,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,24.0,2,True
4592,44.0,0.0,0.0,42.0,1731.0,0,0,0,0,0,1,1,52.0,1,False
4593,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,31.0,1,True
4594,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15.0,1,True
4595,176.0,932.0,0.0,0.0,0.0,0,0,0,0,0,1,0,40.0,1,False
4596,0.0,0.0,31.0,2121.0,0.0,0,0,0,0,0,1,0,18.0,1,False
4597,647.0,1.0,32.0,71.0,140.0,0,0,0,0,0,1,1,28.0,1,True
4598,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,40.0,2,True
4599,8.0,690.0,3.0,5.0,0.0,0,0,0,0,1,0,1,32.0,2,True
4600,0.0,0.0,2.0,672.0,10.0,0,0,0,0,1,0,0,35.0,1,False
4601,0.0,837.0,1.0,2.0,8.0,0,0,0,0,0,1,0,52.0,2,False
4602,695.0,25.0,276.0,0.0,0.0,0,0,0,0,0,1,0,34.0,2,False
4603,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,46.0,1,False
4604,62.0,0.0,0.0,1.0,2203.0,0,0,0,0,0,0,0,23.0,1,False
4605,2.0,0.0,0.0,788.0,0.0,0,0,0,0,0,1,1,44.0,1,False
4606,460.0,139.0,0.0,1.0,0.0,0,0,0,0,0,0,0,59.0,1,False
4607,0.0,1330.0,0.0,2711.0,691.0,0,0,1,0,0,1,0,42.0,1,False
4608,0.0,0.0,0.0,702.0,0.0,0,0,0,0,0,1,0,18.0,1,False
4609,3284.0,84.0,0.0,0.0,2.0,0,0,0,1,0,1,0,29.0,2,False
4610,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,15.0,2,True
4611,1301.0,0.0,31.0,1.0,0.0,0,0,0,1,0,1,0,19.0,1,True
4612,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,49.0,1,False
4613,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,19.0,1,True
4614,1.0,10029.0,1.0,1679.0,27.0,1,0,1,0,0,0,1,36.0,1,True
4615,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,59.0,1,True
4616,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,24.0,1,True
4617,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,4.0,3,True
4618,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,20.0,3,True
4619,261.0,0.0,780.0,0.0,0.0,0,0,0,1,0,1,1,24.0,3,True
4620,725.0,0.0,747.0,0.0,0.0,0,0,0,1,0,0,0,31.0,1,False
4621,197.0,76.0,5635.0,7.0,0.0,0,0,0,1,0,1,1,23.0,1,True
4622,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,3.0,4,True
4623,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,22.0,4,True
4624,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,20.0,4,True
4625,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,4,True
4626,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,13.0,1,True
4627,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,47.0,2,True
4628,0.0,3571.0,106.0,0.0,0.0,0,0,1,0,0,1,0,51.0,2,True
4629,223.0,0.0,630.0,14.0,0.0,0,1,0,1,0,1,0,22.0,2,True
4630,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,3.0,2,True
4631,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,4.0,4,True
4632,2083.0,0.0,10.0,0.0,0.0,0,0,0,1,0,1,1,16.0,4,False
4633,623.0,0.0,501.0,304.0,776.0,0,0,0,1,0,1,1,24.0,4,False
4634,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1.0,4,True
4635,210.0,20.0,0.0,1027.0,199.0,0,0,0,0,0,1,0,31.0,1,False
4636,1242.0,444.0,0.0,22.0,0.0,0,0,0,0,0,1,1,34.0,1,False
4637,0.0,0.0,847.0,0.0,0.0,0,0,0,0,0,0,1,20.0,1,True
4638,0.0,2077.0,0.0,0.0,0.0,0,0,0,0,0,1,0,19.0,1,True
4639,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,19.0,1,True
4640,988.0,0.0,830.0,2.0,0.0,0,0,0,1,0,1,0,35.0,1,False
4641,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,3.0,2,True
4642,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,36.0,2,True
4643,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,20.0,1,True
4644,269.0,2171.0,2.0,2.0,0.0,0,0,1,0,0,0,1,0.0,3,True
4645,0.0,3448.0,0.0,737.0,2193.0,0,0,1,0,0,0,1,58.0,3,False
4646,153.0,1750.0,0.0,334.0,1539.0,0,0,1,0,0,1,1,56.0,3,False
4647,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,27.0,1,True
4648,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,25.0,1,False
4649,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,39.0,1,False
4650,11.0,0.0,1297.0,38.0,0.0,0,0,0,1,0,1,0,43.0,1,True
4651,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,42.0,1,True
4652,3.0,1018.0,687.0,50.0,0.0,0,0,0,0,0,1,1,24.0,1,True
4653,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,19.0,1,True
4654,0.0,235.0,0.0,474.0,0.0,0,0,0,0,0,1,1,32.0,1,False
4655,1016.0,0.0,307.0,5.0,0.0,0,0,0,1,0,1,1,32.0,1,True
4656,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,61.0,1,True
4657,2147.0,0.0,191.0,59.0,0.0,0,0,0,1,0,1,1,64.0,1,False
4658,457.0,79.0,1134.0,0.0,0.0,0,1,0,0,0,1,0,21.0,1,False
4659,0.0,9.0,0.0,0.0,1376.0,0,0,0,0,1,0,1,26.0,1,False
4660,87.0,1719.0,2750.0,0.0,79.0,0,0,1,0,0,0,0,35.0,1,True
4661,957.0,0.0,1.0,0.0,39.0,0,0,0,0,0,1,0,43.0,2,False
4662,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,3.0,2,True
4663,0.0,10.0,0.0,9319.0,1225.0,0,0,1,0,0,1,0,56.0,2,False
4664,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,45.0,2,True
4665,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,25.0,3,True
4666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,12.0,3,True
4667,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,2.0,3,True
4668,0.0,4.0,834.0,0.0,32.0,0,0,0,0,0,1,1,46.0,2,True
4669,2756.0,125.0,9.0,0.0,103.0,0,0,0,0,0,1,1,32.0,2,False
4670,0.0,358.0,287.0,0.0,0.0,0,0,0,0,0,1,0,20.0,1,False
4671,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,24.0,1,False
4672,0.0,0.0,0.0,882.0,0.0,0,0,0,0,0,1,0,28.0,3,False
4673,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,12.0,3,False
4674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,11.0,3,False
4675,0.0,769.0,0.0,0.0,7.0,0,1,0,0,0,1,1,16.0,3,True
4676,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,29.0,3,True
4677,530.0,0.0,0.0,0.0,179.0,0,0,0,0,0,1,1,24.0,3,False
4678,61.0,0.0,214.0,445.0,0.0,0,0,0,0,0,1,0,22.0,1,True
4679,36.0,162.0,0.0,588.0,0.0,0,0,0,0,0,1,1,21.0,1,True
4680,0.0,1.0,0.0,786.0,0.0,0,0,0,0,0,1,0,38.0,1,False
4681,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,35.0,1,False
4682,610.0,0.0,0.0,200.0,5.0,0,0,0,0,0,1,0,79.0,1,False
4683,479.0,34.0,0.0,29.0,4.0,0,0,0,0,1,0,0,22.0,1,False
4684,642.0,282.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42.0,1,True
4685,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,34.0,1,True
4686,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,52.0,1,True
4687,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,43.0,1,True
4688,1120.0,0.0,0.0,0.0,794.0,0,0,0,0,0,1,1,30.0,1,False
4689,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,35.0,1,True
4690,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,18.0,1,False
4691,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,27.0,1,True
4692,819.0,31.0,0.0,49.0,2.0,0,0,0,0,0,1,0,46.0,1,False
4693,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,15.0,3,True
4694,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,44.0,3,True
4695,0.0,219.0,0.0,5.0,3283.0,0,0,1,0,0,1,0,20.0,3,False
4696,1337.0,49.0,57.0,0.0,0.0,0,0,0,1,0,1,1,35.0,1,False
4697,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,19.0,1,True
4698,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,47.0,1,True
4699,1033.0,172.0,26.0,0.0,518.0,1,0,0,1,0,1,0,26.0,1,False
4700,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,24.0,1,True
4701,0.0,0.0,2102.0,0.0,0.0,0,0,0,0,0,1,1,23.0,1,True
4702,1331.0,0.0,973.0,484.0,0.0,0,0,0,1,0,1,0,26.0,2,False
4703,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,5.0,2,True
4704,54.0,493.0,12.0,6691.0,253.0,0,0,1,0,0,0,1,35.0,1,False
4705,1092.0,31.0,309.0,0.0,0.0,0,0,0,1,0,1,0,18.0,1,False
4706,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,32.0,1,True
4707,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,13.0,1,True
4708,0.0,0.0,19.0,352.0,326.0,0,0,0,0,0,1,1,15.0,1,False
4709,648.0,19.0,0.0,0.0,4.0,0,0,0,0,1,0,1,18.0,1,True
4710,4.0,4619.0,0.0,251.0,213.0,0,0,1,0,0,1,0,41.0,1,True
4711,0.0,0.0,0.0,474.0,12.0,0,0,0,0,0,0,0,36.0,1,False
4712,1042.0,50.0,0.0,9.0,0.0,0,0,0,0,0,1,0,33.0,1,False
4713,4.0,737.0,0.0,51.0,0.0,0,0,0,0,0,0,1,41.0,1,False
4714,1904.0,18.0,0.0,89.0,4411.0,0,0,1,0,0,0,1,47.0,1,False
4715,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,32.0,1,True
4716,0.0,52.0,8.0,0.0,4160.0,0,0,0,0,0,1,1,36.0,1,False
4717,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,13.0,1,True
4718,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,34.0,2,False
4719,5.0,1.0,7.0,0.0,895.0,0,0,0,0,0,1,0,24.0,2,False
4720,1285.0,0.0,14.0,1386.0,0.0,0,0,0,1,0,1,1,16.0,4,False
4721,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,12.0,4,True
4722,1157.0,0.0,0.0,131.0,0.0,0,0,0,1,0,1,1,24.0,4,True
4723,1307.0,0.0,0.0,2.0,0.0,0,0,0,1,0,1,1,35.0,4,False
4724,0.0,21.0,10424.0,1373.0,7218.0,0,0,1,0,0,1,1,26.0,2,False
4725,10.0,199.0,0.0,6216.0,101.0,0,0,1,0,0,0,1,39.0,2,False
4726,8.0,1.0,4.0,419.0,304.0,0,0,0,0,0,1,0,18.0,1,True
4727,0.0,381.0,142.0,0.0,261.0,0,0,0,0,0,1,1,23.0,2,False
4728,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,29.0,2,True
4729,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,38.0,1,True
4730,433.0,111.0,238.0,86.0,0.0,0,0,0,0,0,1,0,31.0,1,False
4731,1176.0,0.0,20.0,103.0,0.0,0,0,0,1,0,1,1,49.0,1,False
4732,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,17.0,2,True
4733,228.0,1451.0,912.0,3.0,0.0,0,0,0,1,0,0,1,23.0,2,True
4734,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15.0,1,True
4735,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,11.0,3,True
4736,600.0,31.0,1.0,659.0,191.0,1,0,0,1,1,0,1,30.0,3,False
4737,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,42.0,3,True
4738,639.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,21.0,1,False
4739,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,41.0,4,True
4740,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,14.0,4,True
4741,0.0,867.0,0.0,20.0,1371.0,0,0,1,0,0,0,0,27.0,4,False
4742,530.0,418.0,0.0,0.0,9129.0,1,0,1,0,0,0,0,29.0,4,False
4743,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,25.0,2,True
4744,0.0,8246.0,0.0,56.0,118.0,0,0,1,0,0,1,1,54.0,2,True
4745,971.0,0.0,20.0,0.0,5.0,0,0,0,0,0,1,1,46.0,1,False
4746,0.0,794.0,16.0,0.0,0.0,0,0,0,0,0,1,1,18.0,1,True
4747,1961.0,82.0,0.0,3025.0,2406.0,0,0,1,0,0,0,1,22.0,1,False
4748,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,29.0,2,True
4749,606.0,1080.0,0.0,2011.0,0.0,0,0,1,0,0,0,1,26.0,2,False
4750,0.0,1808.0,0.0,344.0,0.0,0,0,0,0,0,0,1,36.0,1,True
4751,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,19.0,1,True
4752,1309.0,0.0,69.0,1.0,0.0,0,0,0,0,1,0,1,56.0,1,False
4753,542.0,175.0,0.0,5.0,0.0,0,0,0,0,0,1,1,20.0,1,True
